season,team,week,games,wins,losses,win_percentage
2000,BAL,6,6,5.0,1.0,0.8333333333333334
2000,BAL,7,7,5.0,2.0,0.7142857142857143
2000,BAL,8,8,5.0,3.0,0.625
2000,BAL,9,9,5.0,4.0,0.5555555555555556
2000,BAL,10,10,6.0,4.0,0.6
2000,BAL,11,11,7.0,4.0,0.6363636363636364
2000,BAL,12,12,8.0,4.0,0.6666666666666666
2000,BAL,13,13,9.0,4.0,0.6923076923076923
2000,BAL,15,14,10.0,4.0,0.7142857142857143
2000,BAL,16,15,11.0,4.0,0.7333333333333333
2000,BAL,17,16,12.0,4.0,0.75
2000,BAL,18,17,13.0,4.0,0.7647058823529411
2000,BAL,19,18,14.0,4.0,0.7777777777777778
2000,BAL,20,19,15.0,4.0,0.7894736842105263
2000,BAL,21,20,16.0,4.0,0.8
2000,BUF,1,1,1.0,0.0,1.0
2000,BUF,2,2,2.0,0.0,1.0
2000,BUF,3,3,2.0,1.0,0.6666666666666666
2000,BUF,5,4,2.0,2.0,0.5
2000,BUF,6,5,2.0,3.0,0.4
2000,BUF,7,6,3.0,3.0,0.5
2000,BUF,8,7,3.0,4.0,0.42857142857142855
2000,BUF,9,8,4.0,4.0,0.5
2000,BUF,10,9,5.0,4.0,0.5555555555555556
2000,BUF,11,10,6.0,4.0,0.6
2000,BUF,12,11,7.0,4.0,0.6363636363636364
2000,BUF,13,12,7.0,5.0,0.5833333333333334
2000,BUF,14,13,7.0,6.0,0.5384615384615384
2000,BUF,15,14,7.0,7.0,0.5
2000,BUF,16,15,7.0,8.0,0.4666666666666667
2000,BUF,17,16,8.0,8.0,0.5
2000,CAR,1,1,0.0,1.0,0.0
2000,CAR,2,2,1.0,1.0,0.5
2000,CAR,3,3,1.0,2.0,0.3333333333333333
2000,CAR,5,4,1.0,3.0,0.25
2000,CAR,6,5,2.0,3.0,0.4
2000,CAR,7,6,2.0,4.0,0.3333333333333333
2000,CAR,8,7,3.0,4.0,0.42857142857142855
2000,CAR,9,8,3.0,5.0,0.375
2000,CAR,10,9,4.0,5.0,0.4444444444444444
2000,CAR,11,10,4.0,6.0,0.4
2000,CAR,12,11,4.0,7.0,0.36363636363636365
2000,CAR,13,12,5.0,7.0,0.4166666666666667
2000,CAR,14,13,6.0,7.0,0.46153846153846156
2000,CAR,15,14,6.0,8.0,0.42857142857142855
2000,CAR,16,15,7.0,8.0,0.4666666666666667
2000,CAR,17,16,7.0,9.0,0.4375
2000,CHI,1,1,0.0,1.0,0.0
2000,CHI,2,2,0.0,2.0,0.0
2000,CHI,3,3,0.0,3.0,0.0
2000,CHI,4,4,0.0,4.0,0.0
2000,CHI,5,5,1.0,4.0,0.2
2000,CHI,6,6,1.0,5.0,0.16666666666666666
2000,CHI,7,7,1.0,6.0,0.14285714285714285
2000,CHI,8,8,1.0,7.0,0.125
2000,CHI,10,9,2.0,7.0,0.2222222222222222
2000,CHI,11,10,2.0,8.0,0.2
2000,CHI,12,11,3.0,8.0,0.2727272727272727
2000,CHI,13,12,3.0,9.0,0.25
2000,CHI,14,13,3.0,10.0,0.23076923076923078
2000,CHI,15,14,4.0,10.0,0.2857142857142857
2000,CHI,16,15,4.0,11.0,0.26666666666666666
2000,CHI,17,16,5.0,11.0,0.3125
2000,CIN,2,1,0.0,1.0,0.0
2000,CIN,3,2,0.0,2.0,0.0
2000,CIN,4,3,0.0,3.0,0.0
2000,CIN,5,4,0.0,4.0,0.0
2000,CIN,6,5,0.0,5.0,0.0
2000,CIN,7,6,0.0,6.0,0.0
2000,CIN,8,7,1.0,6.0,0.14285714285714285
2000,CIN,9,8,2.0,6.0,0.25
2000,CIN,10,9,2.0,7.0,0.2222222222222222
2000,CIN,11,10,2.0,8.0,0.2
2000,CIN,12,11,2.0,9.0,0.18181818181818182
2000,CIN,13,12,2.0,10.0,0.16666666666666666
2000,CIN,14,13,3.0,10.0,0.23076923076923078
2000,CIN,15,14,3.0,11.0,0.21428571428571427
2000,CIN,16,15,4.0,11.0,0.26666666666666666
2000,CIN,17,16,4.0,12.0,0.25
2000,CLE,1,1,0.0,1.0,0.0
2000,CLE,2,2,1.0,1.0,0.5
2000,CLE,3,3,2.0,1.0,0.6666666666666666
2000,CLE,4,4,2.0,2.0,0.5
2000,CLE,5,5,2.0,3.0,0.4
2000,CLE,6,6,2.0,4.0,0.3333333333333333
2000,CLE,7,7,2.0,5.0,0.2857142857142857
2000,CLE,8,8,2.0,6.0,0.25
2000,CLE,9,9,2.0,7.0,0.2222222222222222
2000,CLE,10,10,2.0,8.0,0.2
2000,CLE,11,11,3.0,8.0,0.2727272727272727
2000,CLE,12,12,3.0,9.0,0.25
2000,CLE,13,13,3.0,10.0,0.23076923076923078
2000,CLE,14,14,3.0,11.0,0.21428571428571427
2000,CLE,15,15,3.0,12.0,0.2
2000,CLE,16,16,3.0,13.0,0.1875
2000,DAL,1,1,0.0,1.0,0.0
2000,DAL,2,2,0.0,2.0,0.0
2000,DAL,3,3,1.0,2.0,0.3333333333333333
2000,DAL,4,4,1.0,3.0,0.25
2000,DAL,5,5,2.0,3.0,0.4
2000,DAL,7,6,2.0,4.0,0.3333333333333333
2000,DAL,8,7,3.0,4.0,0.42857142857142855
2000,DAL,9,8,3.0,5.0,0.375
2000,DAL,10,9,3.0,6.0,0.3333333333333333
2000,DAL,11,10,4.0,6.0,0.4
2000,DAL,12,11,4.0,7.0,0.36363636363636365
2000,DAL,13,12,4.0,8.0,0.3333333333333333
2000,DAL,14,13,4.0,9.0,0.3076923076923077
2000,DAL,15,14,5.0,9.0,0.35714285714285715
2000,DAL,16,15,5.0,10.0,0.3333333333333333
2000,DAL,17,16,5.0,11.0,0.3125
2000,DEN,1,1,0.0,1.0,0.0
2000,DEN,2,2,1.0,1.0,0.5
2000,DEN,3,3,2.0,1.0,0.6666666666666666
2000,DEN,4,4,2.0,2.0,0.5
2000,DEN,5,5,2.0,3.0,0.4
2000,DEN,6,6,3.0,3.0,0.5
2000,DEN,7,7,4.0,3.0,0.5714285714285714
2000,DEN,8,8,4.0,4.0,0.5
2000,DEN,10,9,5.0,4.0,0.5555555555555556
2000,DEN,11,10,6.0,4.0,0.6
2000,DEN,12,11,7.0,4.0,0.6363636363636364
2000,DEN,13,12,8.0,4.0,0.6666666666666666
2000,DEN,14,13,9.0,4.0,0.6923076923076923
2000,DEN,15,14,10.0,4.0,0.7142857142857143
2000,DEN,16,15,10.0,5.0,0.6666666666666666
2000,DEN,17,16,11.0,5.0,0.6875
2000,DEN,18,17,11.0,6.0,0.6470588235294118
2000,DET,1,1,1.0,0.0,1.0
2000,DET,2,2,2.0,0.0,1.0
2000,DET,3,3,2.0,1.0,0.6666666666666666
2000,DET,4,4,3.0,1.0,0.75
2000,DET,5,5,3.0,2.0,0.6
2000,DET,6,6,4.0,2.0,0.6666666666666666
2000,DET,8,7,5.0,2.0,0.7142857142857143
2000,DET,9,8,5.0,3.0,0.625
2000,DET,10,9,5.0,4.0,0.5555555555555556
2000,DET,11,10,6.0,4.0,0.6
2000,DET,12,11,7.0,4.0,0.6363636363636364
2000,DET,13,12,8.0,4.0,0.6666666666666666
2000,DET,14,13,8.0,5.0,0.6153846153846154
2000,DET,15,14,8.0,6.0,0.5714285714285714
2000,DET,16,15,9.0,6.0,0.6
2000,DET,17,16,9.0,7.0,0.5625
2000,GB,1,1,0.0,1.0,0.0
2000,GB,2,2,0.0,2.0,0.0
2000,GB,3,3,1.0,2.0,0.3333333333333333
2000,GB,4,4,2.0,2.0,0.5
2000,GB,5,5,2.0,3.0,0.4
2000,GB,6,6,2.0,4.0,0.3333333333333333
2000,GB,7,7,3.0,4.0,0.42857142857142855
2000,GB,9,8,3.0,5.0,0.375
2000,GB,10,9,4.0,5.0,0.4444444444444444
2000,GB,11,10,4.0,6.0,0.4
2000,GB,12,11,5.0,6.0,0.45454545454545453
2000,GB,13,12,5.0,7.0,0.4166666666666667
2000,GB,14,13,6.0,7.0,0.46153846153846156
2000,GB,15,14,7.0,7.0,0.5
2000,GB,16,15,8.0,7.0,0.5333333333333333
2000,GB,17,16,9.0,7.0,0.5625
2000,IND,1,1,1.0,0.0,1.0
2000,IND,2,2,1.0,1.0,0.5
2000,IND,4,3,2.0,1.0,0.6666666666666666
2000,IND,5,4,3.0,1.0,0.75
2000,IND,6,5,3.0,2.0,0.6
2000,IND,7,6,4.0,2.0,0.6666666666666666
2000,IND,8,7,5.0,2.0,0.7142857142857143
2000,IND,9,8,6.0,2.0,0.75
2000,IND,10,9,6.0,3.0,0.6666666666666666
2000,IND,11,10,7.0,3.0,0.7
2000,IND,12,11,7.0,4.0,0.6363636363636364
2000,IND,13,12,7.0,5.0,0.5833333333333334
2000,IND,14,13,7.0,6.0,0.5384615384615384
2000,IND,15,14,8.0,6.0,0.5714285714285714
2000,IND,16,15,9.0,6.0,0.6
2000,IND,17,16,10.0,6.0,0.625
2000,IND,18,17,10.0,7.0,0.5882352941176471
2000,JAX,1,1,1.0,0.0,1.0
2000,JAX,2,2,1.0,1.0,0.5
2000,JAX,3,3,2.0,1.0,0.6666666666666666
2000,JAX,4,4,2.0,2.0,0.5
2000,JAX,5,5,2.0,3.0,0.4
2000,JAX,6,6,2.0,4.0,0.3333333333333333
2000,JAX,7,7,2.0,5.0,0.2857142857142857
2000,JAX,8,8,2.0,6.0,0.25
2000,JAX,9,9,3.0,6.0,0.3333333333333333
2000,JAX,11,10,3.0,7.0,0.3
2000,JAX,12,11,4.0,7.0,0.36363636363636365
2000,JAX,13,12,5.0,7.0,0.4166666666666667
2000,JAX,14,13,6.0,7.0,0.46153846153846156
2000,JAX,15,14,7.0,7.0,0.5
2000,JAX,16,15,7.0,8.0,0.4666666666666667
2000,JAX,17,16,7.0,9.0,0.4375
2000,KC,1,1,0.0,1.0,0.0
2000,KC,2,2,0.0,2.0,0.0
2000,KC,3,3,1.0,2.0,0.3333333333333333
2000,KC,4,4,2.0,2.0,0.5
2000,KC,5,5,3.0,2.0,0.6
2000,KC,7,6,3.0,3.0,0.5
2000,KC,8,7,4.0,3.0,0.5714285714285714
2000,KC,9,8,5.0,3.0,0.625
2000,KC,10,9,5.0,4.0,0.5555555555555556
2000,KC,11,10,5.0,5.0,0.5
2000,KC,12,11,5.0,6.0,0.45454545454545453
2000,KC,13,12,5.0,7.0,0.4166666666666667
2000,KC,14,13,5.0,8.0,0.38461538461538464
2000,KC,15,14,6.0,8.0,0.42857142857142855
2000,KC,16,15,7.0,8.0,0.4666666666666667
2000,KC,17,16,7.0,9.0,0.4375
2000,MIA,1,1,1.0,0.0,1.0
2000,MIA,2,2,1.0,1.0,0.5
2000,MIA,3,3,2.0,1.0,0.6666666666666666
2000,MIA,4,4,3.0,1.0,0.75
2000,MIA,5,5,4.0,1.0,0.8
2000,MIA,6,6,5.0,1.0,0.8333333333333334
2000,MIA,8,7,5.0,2.0,0.7142857142857143
2000,MIA,9,8,6.0,2.0,0.75
2000,MIA,10,9,7.0,2.0,0.7777777777777778
2000,MIA,11,10,8.0,2.0,0.8
2000,MIA,12,11,8.0,3.0,0.7272727272727273
2000,MIA,13,12,9.0,3.0,0.75
2000,MIA,14,13,10.0,3.0,0.7692307692307693
2000,MIA,15,14,10.0,4.0,0.7142857142857143
2000,MIA,16,15,10.0,5.0,0.6666666666666666
2000,MIA,17,16,11.0,5.0,0.6875
2000,MIA,18,17,12.0,5.0,0.7058823529411765
2000,MIA,19,18,12.0,6.0,0.6666666666666666
2000,MIN,1,1,1.0,0.0,1.0
2000,MIN,2,2,2.0,0.0,1.0
2000,MIN,3,3,3.0,0.0,1.0
2000,MIN,5,4,4.0,0.0,1.0
2000,MIN,6,5,5.0,0.0,1.0
2000,MIN,7,6,6.0,0.0,1.0
2000,MIN,8,7,7.0,0.0,1.0
2000,MIN,9,8,7.0,1.0,0.875
2000,MIN,10,9,7.0,2.0,0.7777777777777778
2000,MIN,11,10,8.0,2.0,0.8
2000,MIN,12,11,9.0,2.0,0.8181818181818182
2000,MIN,13,12,10.0,2.0,0.8333333333333334
2000,MIN,14,13,11.0,2.0,0.8461538461538461
2000,MIN,15,14,11.0,3.0,0.7857142857142857
2000,MIN,16,15,11.0,4.0,0.7333333333333333
2000,MIN,17,16,11.0,5.0,0.6875
2000,MIN,19,17,12.0,5.0,0.7058823529411765
2000,MIN,20,18,12.0,6.0,0.6666666666666666
2000,NE,1,1,0.0,1.0,0.0
2000,NE,2,2,0.0,2.0,0.0
2000,NE,3,3,0.0,3.0,0.0
2000,NE,4,4,0.0,4.0,0.0
2000,NE,5,5,1.0,4.0,0.2
2000,NE,6,6,2.0,4.0,0.3333333333333333
2000,NE,7,7,2.0,5.0,0.2857142857142857
2000,NE,8,8,2.0,6.0,0.25
2000,NE,10,9,2.0,7.0,0.2222222222222222
2000,NE,11,10,2.0,8.0,0.2
2000,NE,12,11,3.0,8.0,0.2727272727272727
2000,NE,13,12,3.0,9.0,0.25
2000,NE,14,13,4.0,9.0,0.3076923076923077
2000,NE,15,14,4.0,10.0,0.2857142857142857
2000,NE,16,15,5.0,10.0,0.3333333333333333
2000,NE,17,16,5.0,11.0,0.3125
2000,NO,1,1,0.0,1.0,0.0
2000,NO,2,2,1.0,1.0,0.5
2000,NO,3,3,1.0,2.0,0.3333333333333333
2000,NO,4,4,1.0,3.0,0.25
2000,NO,6,5,2.0,3.0,0.4
2000,NO,7,6,3.0,3.0,0.5
2000,NO,8,7,4.0,3.0,0.5714285714285714
2000,NO,9,8,5.0,3.0,0.625
2000,NO,10,9,6.0,3.0,0.6666666666666666
2000,NO,11,10,7.0,3.0,0.7
2000,NO,12,11,7.0,4.0,0.6363636363636364
2000,NO,13,12,8.0,4.0,0.6666666666666666
2000,NO,14,13,8.0,5.0,0.6153846153846154
2000,NO,15,14,9.0,5.0,0.6428571428571429
2000,NO,16,15,10.0,5.0,0.6666666666666666
2000,NO,17,16,10.0,6.0,0.625
2000,NO,18,17,11.0,6.0,0.6470588235294118
2000,NO,19,18,11.0,7.0,0.6111111111111112
2000,NYG,1,1,1.0,0.0,1.0
2000,NYG,2,2,2.0,0.0,1.0
2000,NYG,3,3,3.0,0.0,1.0
2000,NYG,4,4,3.0,1.0,0.75
2000,NYG,5,5,3.0,2.0,0.6
2000,NYG,6,6,4.0,2.0,0.6666666666666666
2000,NYG,7,7,5.0,2.0,0.7142857142857143
2000,NYG,9,8,6.0,2.0,0.75
2000,NYG,10,9,7.0,2.0,0.7777777777777778
2000,NYG,11,10,7.0,3.0,0.7
2000,NYG,12,11,7.0,4.0,0.6363636363636364
2000,NYG,13,12,8.0,4.0,0.6666666666666666
2000,NYG,14,13,9.0,4.0,0.6923076923076923
2000,NYG,15,14,10.0,4.0,0.7142857142857143
2000,NYG,16,15,11.0,4.0,0.7333333333333333
2000,NYG,17,16,12.0,4.0,0.75
2000,NYG,19,17,13.0,4.0,0.7647058823529411
2000,NYG,20,18,14.0,4.0,0.7777777777777778
2000,NYG,21,19,14.0,5.0,0.7368421052631579
2000,NYJ,1,1,1.0,0.0,1.0
2000,NYJ,2,2,2.0,0.0,1.0
2000,NYJ,3,3,3.0,0.0,1.0
2000,NYJ,4,4,4.0,0.0,1.0
2000,NYJ,6,5,4.0,1.0,0.8
2000,NYJ,7,6,5.0,1.0,0.8333333333333334
2000,NYJ,8,7,6.0,1.0,0.8571428571428571
2000,NYJ,9,8,6.0,2.0,0.75
2000,NYJ,10,9,6.0,3.0,0.6666666666666666
2000,NYJ,11,10,6.0,4.0,0.6
2000,NYJ,12,11,7.0,4.0,0.6363636363636364
2000,NYJ,13,12,8.0,4.0,0.6666666666666666
2000,NYJ,14,13,9.0,4.0,0.6923076923076923
2000,NYJ,15,14,9.0,5.0,0.6428571428571429
2000,NYJ,16,15,9.0,6.0,0.6
2000,NYJ,17,16,9.0,7.0,0.5625
2000,OAK,1,1,1.0,0.0,1.0
2000,OAK,2,2,2.0,0.0,1.0
2000,OAK,3,3,2.0,1.0,0.6666666666666666
2000,OAK,4,4,3.0,1.0,0.75
2000,OAK,6,5,4.0,1.0,0.8
2000,OAK,7,6,5.0,1.0,0.8333333333333334
2000,OAK,8,7,6.0,1.0,0.8571428571428571
2000,OAK,9,8,7.0,1.0,0.875
2000,OAK,10,9,8.0,1.0,0.8888888888888888
2000,OAK,11,10,8.0,2.0,0.8
2000,OAK,12,11,9.0,2.0,0.8181818181818182
2000,OAK,13,12,10.0,2.0,0.8333333333333334
2000,OAK,14,13,10.0,3.0,0.7692307692307693
2000,OAK,15,14,11.0,3.0,0.7857142857142857
2000,OAK,16,15,11.0,4.0,0.7333333333333333
2000,OAK,17,16,12.0,4.0,0.75
2000,OAK,19,17,13.0,4.0,0.7647058823529411
2000,OAK,20,18,13.0,5.0,0.7222222222222222
2000,PHI,1,1,1.0,0.0,1.0
2000,PHI,2,2,1.0,1.0,0.5
2000,PHI,3,3,1.0,2.0,0.3333333333333333
2000,PHI,4,4,2.0,2.0,0.5
2000,PHI,5,5,3.0,2.0,0.6
2000,PHI,6,6,3.0,3.0,0.5
2000,PHI,7,7,4.0,3.0,0.5714285714285714
2000,PHI,8,8,5.0,3.0,0.625
2000,PHI,9,9,5.0,4.0,0.5555555555555556
2000,PHI,10,10,6.0,4.0,0.6
2000,PHI,11,11,7.0,4.0,0.6363636363636364
2000,PHI,12,12,8.0,4.0,0.6666666666666666
2000,PHI,13,13,9.0,4.0,0.6923076923076923
2000,PHI,14,14,9.0,5.0,0.6428571428571429
2000,PHI,15,15,10.0,5.0,0.6666666666666666
2000,PHI,17,16,11.0,5.0,0.6875
2000,PHI,18,17,12.0,5.0,0.7058823529411765
2000,PHI,19,18,12.0,6.0,0.6666666666666666
2000,PIT,1,1,0.0,1.0,0.0
2000,PIT,3,2,0.0,2.0,0.0
2000,PIT,4,3,0.0,3.0,0.0
2000,PIT,5,4,1.0,3.0,0.25
2000,PIT,6,5,2.0,3.0,0.4
2000,PIT,7,6,3.0,3.0,0.5
2000,PIT,8,7,4.0,3.0,0.5714285714285714
2000,PIT,9,8,5.0,3.0,0.625
2000,PIT,10,9,5.0,4.0,0.5555555555555556
2000,PIT,11,10,5.0,5.0,0.5
2000,PIT,12,11,5.0,6.0,0.45454545454545453
2000,PIT,13,12,6.0,6.0,0.5
2000,PIT,14,13,7.0,6.0,0.5384615384615384
2000,PIT,15,14,7.0,7.0,0.5
2000,PIT,16,15,8.0,7.0,0.5333333333333333
2000,PIT,17,16,9.0,7.0,0.5625
2000,SD,1,1,0.0,1.0,0.0
2000,SD,2,2,0.0,2.0,0.0
2000,SD,3,3,0.0,3.0,0.0
2000,SD,4,4,0.0,4.0,0.0
2000,SD,5,5,0.0,5.0,0.0
2000,SD,6,6,0.0,6.0,0.0
2000,SD,7,7,0.0,7.0,0.0
2000,SD,9,8,0.0,8.0,0.0
2000,SD,10,9,0.0,9.0,0.0
2000,SD,11,10,0.0,10.0,0.0
2000,SD,12,11,0.0,11.0,0.0
2000,SD,13,12,1.0,11.0,0.08333333333333333
2000,SD,14,13,1.0,12.0,0.07692307692307693
2000,SD,15,14,1.0,13.0,0.07142857142857142
2000,SD,16,15,1.0,14.0,0.06666666666666667
2000,SD,17,16,1.0,15.0,0.0625
2000,SEA,1,1,0.0,1.0,0.0
2000,SEA,2,2,0.0,2.0,0.0
2000,SEA,3,3,1.0,2.0,0.3333333333333333
2000,SEA,4,4,2.0,2.0,0.5
2000,SEA,5,5,2.0,3.0,0.4
2000,SEA,6,6,2.0,4.0,0.3333333333333333
2000,SEA,7,7,2.0,5.0,0.2857142857142857
2000,SEA,8,8,2.0,6.0,0.25
2000,SEA,9,9,2.0,7.0,0.2222222222222222
2000,SEA,10,10,3.0,7.0,0.3
2000,SEA,11,11,4.0,7.0,0.36363636363636365
2000,SEA,13,12,4.0,8.0,0.3333333333333333
2000,SEA,14,13,5.0,8.0,0.38461538461538464
2000,SEA,15,14,5.0,9.0,0.35714285714285715
2000,SEA,16,15,6.0,9.0,0.4
2000,SEA,17,16,6.0,10.0,0.375
2000,SF,1,1,0.0,1.0,0.0
2000,SF,2,2,0.0,2.0,0.0
2000,SF,3,3,0.0,3.0,0.0
2000,SF,4,4,1.0,3.0,0.25
2000,SF,5,5,2.0,3.0,0.4
2000,SF,6,6,2.0,4.0,0.3333333333333333
2000,SF,7,7,2.0,5.0,0.2857142857142857
2000,SF,8,8,2.0,6.0,0.25
2000,SF,9,9,2.0,7.0,0.2222222222222222
2000,SF,10,10,2.0,8.0,0.2
2000,SF,11,11,3.0,8.0,0.2727272727272727
2000,SF,12,12,4.0,8.0,0.3333333333333333
2000,SF,14,13,5.0,8.0,0.38461538461538464
2000,SF,15,14,5.0,9.0,0.35714285714285715
2000,SF,16,15,6.0,9.0,0.4
2000,SF,17,16,6.0,10.0,0.375
2000,STL,1,1,1.0,0.0,1.0
2000,STL,2,2,2.0,0.0,1.0
2000,STL,3,3,3.0,0.0,1.0
2000,STL,4,4,4.0,0.0,1.0
2000,STL,5,5,5.0,0.0,1.0
2000,STL,7,6,6.0,0.0,1.0
2000,STL,8,7,6.0,1.0,0.8571428571428571
2000,STL,9,8,7.0,1.0,0.875
2000,STL,10,9,7.0,2.0,0.7777777777777778
2000,STL,11,10,8.0,2.0,0.8
2000,STL,12,11,8.0,3.0,0.7272727272727273
2000,STL,13,12,8.0,4.0,0.6666666666666666
2000,STL,14,13,8.0,5.0,0.6153846153846154
2000,STL,15,14,9.0,5.0,0.6428571428571429
2000,STL,16,15,9.0,6.0,0.6
2000,STL,17,16,10.0,6.0,0.625
2000,STL,18,17,10.0,7.0,0.5882352941176471
2000,TB,1,1,1.0,0.0,1.0
2000,TB,2,2,2.0,0.0,1.0
2000,TB,3,3,3.0,0.0,1.0
2000,TB,4,4,3.0,1.0,0.75
2000,TB,5,5,3.0,2.0,0.6
2000,TB,6,6,3.0,3.0,0.5
2000,TB,8,7,3.0,4.0,0.42857142857142855
2000,TB,9,8,4.0,4.0,0.5
2000,TB,10,9,5.0,4.0,0.5555555555555556
2000,TB,11,10,6.0,4.0,0.6
2000,TB,12,11,6.0,5.0,0.5454545454545454
2000,TB,13,12,7.0,5.0,0.5833333333333334
2000,TB,14,13,8.0,5.0,0.6153846153846154
2000,TB,15,14,9.0,5.0,0.6428571428571429
2000,TB,16,15,10.0,5.0,0.6666666666666666
2000,TB,17,16,10.0,6.0,0.625
2000,TB,18,17,10.0,7.0,0.5882352941176471
2000,TEN,1,1,0.0,1.0,0.0
2000,TEN,2,2,1.0,1.0,0.5
2000,TEN,4,3,2.0,1.0,0.6666666666666666
2000,TEN,5,4,3.0,1.0,0.75
2000,TEN,6,5,4.0,1.0,0.8
2000,TEN,7,6,5.0,1.0,0.8333333333333334
2000,TEN,8,7,6.0,1.0,0.8571428571428571
2000,TEN,9,8,7.0,1.0,0.875
2000,TEN,10,9,8.0,1.0,0.8888888888888888
2000,TEN,11,10,8.0,2.0,0.8
2000,TEN,12,11,9.0,2.0,0.8181818181818182
2000,TEN,13,12,9.0,3.0,0.75
2000,TEN,14,13,10.0,3.0,0.7692307692307693
2000,TEN,15,14,11.0,3.0,0.7857142857142857
2000,TEN,16,15,12.0,3.0,0.8
2000,TEN,17,16,13.0,3.0,0.8125
2000,TEN,19,17,13.0,4.0,0.7647058823529411
2000,WAS,1,1,1.0,0.0,1.0
2000,WAS,2,2,1.0,1.0,0.5
2000,WAS,3,3,1.0,2.0,0.3333333333333333
2000,WAS,4,4,2.0,2.0,0.5
2000,WAS,5,5,3.0,2.0,0.6
2000,WAS,6,6,4.0,2.0,0.6666666666666666
2000,WAS,7,7,5.0,2.0,0.7142857142857143
2000,WAS,8,8,6.0,2.0,0.75
2000,WAS,9,9,6.0,3.0,0.6666666666666666
2000,WAS,10,10,6.0,4.0,0.6
2000,WAS,12,11,7.0,4.0,0.6363636363636364
2000,WAS,13,12,7.0,5.0,0.5833333333333334
2000,WAS,14,13,7.0,6.0,0.5384615384615384
2000,WAS,15,14,7.0,7.0,0.5
2000,WAS,16,15,7.0,8.0,0.4666666666666667
2000,WAS,17,16,8.0,8.0,0.5
2001,ARI,2,1,0.0,1.0,0.0
2001,ARI,3,2,0.0,2.0,0.0
2001,ARI,4,3,1.0,2.0,0.3333333333333333
2001,ARI,5,4,1.0,3.0,0.25
2001,ARI,6,5,2.0,3.0,0.4
2001,ARI,7,6,2.0,4.0,0.3333333333333333
2001,ARI,8,7,2.0,5.0,0.2857142857142857
2001,ARI,9,8,2.0,6.0,0.25
2001,ARI,10,9,3.0,6.0,0.3333333333333333
2001,ARI,11,10,4.0,6.0,0.4
2001,ARI,12,11,5.0,6.0,0.45454545454545453
2001,ARI,13,12,5.0,7.0,0.4166666666666667
2001,ARI,14,13,5.0,8.0,0.38461538461538464
2001,ARI,15,14,6.0,8.0,0.42857142857142855
2001,ARI,16,15,7.0,8.0,0.4666666666666667
2001,ARI,17,16,7.0,9.0,0.4375
2001,ATL,1,1,0.0,1.0,0.0
2001,ATL,2,2,1.0,1.0,0.5
2001,ATL,3,3,2.0,1.0,0.6666666666666666
2001,ATL,4,4,2.0,2.0,0.5
2001,ATL,5,5,2.0,3.0,0.4
2001,ATL,6,6,3.0,3.0,0.5
2001,ATL,8,7,3.0,4.0,0.42857142857142855
2001,ATL,9,8,4.0,4.0,0.5
2001,ATL,10,9,5.0,4.0,0.5555555555555556
2001,ATL,11,10,6.0,4.0,0.6
2001,ATL,12,11,6.0,5.0,0.5454545454545454
2001,ATL,13,12,6.0,6.0,0.5
2001,ATL,14,13,6.0,7.0,0.46153846153846156
2001,ATL,15,14,7.0,7.0,0.5
2001,ATL,16,15,7.0,8.0,0.4666666666666667
2001,ATL,17,16,7.0,9.0,0.4375
2001,BAL,1,1,1.0,0.0,1.0
2001,BAL,2,2,1.0,1.0,0.5
2001,BAL,3,3,2.0,1.0,0.6666666666666666
2001,BAL,4,4,3.0,1.0,0.75
2001,BAL,5,5,3.0,2.0,0.6
2001,BAL,6,6,3.0,3.0,0.5
2001,BAL,7,7,4.0,3.0,0.5714285714285714
2001,BAL,8,8,5.0,3.0,0.625
2001,BAL,9,9,6.0,3.0,0.6666666666666666
2001,BAL,10,10,6.0,4.0,0.6
2001,BAL,11,11,7.0,4.0,0.6363636363636364
2001,BAL,12,12,8.0,4.0,0.6666666666666666
2001,BAL,14,13,8.0,5.0,0.6153846153846154
2001,BAL,15,14,9.0,5.0,0.6428571428571429
2001,BAL,16,15,9.0,6.0,0.6
2001,BAL,17,16,10.0,6.0,0.625
2001,BAL,18,17,11.0,6.0,0.6470588235294118
2001,BAL,19,18,11.0,7.0,0.6111111111111112
2001,BUF,1,1,0.0,1.0,0.0
2001,BUF,2,2,0.0,2.0,0.0
2001,BUF,3,3,0.0,3.0,0.0
2001,BUF,4,4,0.0,4.0,0.0
2001,BUF,6,5,1.0,4.0,0.2
2001,BUF,7,6,1.0,5.0,0.16666666666666666
2001,BUF,8,7,1.0,6.0,0.14285714285714285
2001,BUF,9,8,1.0,7.0,0.125
2001,BUF,10,9,1.0,8.0,0.1111111111111111
2001,BUF,11,10,1.0,9.0,0.1
2001,BUF,12,11,1.0,10.0,0.09090909090909091
2001,BUF,13,12,2.0,10.0,0.16666666666666666
2001,BUF,14,13,2.0,11.0,0.15384615384615385
2001,BUF,15,14,2.0,12.0,0.14285714285714285
2001,BUF,16,15,3.0,12.0,0.2
2001,BUF,17,16,3.0,13.0,0.1875
2001,CAR,1,1,1.0,0.0,1.0
2001,CAR,2,2,1.0,1.0,0.5
2001,CAR,3,3,1.0,2.0,0.3333333333333333
2001,CAR,4,4,1.0,3.0,0.25
2001,CAR,5,5,1.0,4.0,0.2
2001,CAR,6,6,1.0,5.0,0.16666666666666666
2001,CAR,7,7,1.0,6.0,0.14285714285714285
